class_weight,criterion,max_depth,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
balanced,gini,20.0,0.9999903879426353,0.9990964666077127,11.552492272076622,7.009197489802195
balanced,gini,22.0,0.9999951939713176,0.9990772424929832,12.245639452636567,6.988144080604454
balanced,gini,50.0,0.9999951939713176,0.9990772424929832,12.245639452636567,6.988144080604454
balanced,gini,40.0,0.9999951939713176,0.9990772424929832,12.245639452636567,6.988144080604454
balanced,gini,35.0,0.9999951939713176,0.9990772424929832,12.245639452636567,6.988144080604454
balanced,gini,28.0,0.9999951939713176,0.9990772424929832,12.245639452636567,6.988144080604454
balanced,gini,26.0,0.9999951939713176,0.9990772424929832,12.245639452636567,6.988144080604454
balanced,gini,24.0,0.9999951939713176,0.9990772424929832,12.245639452636567,6.988144080604454
balanced,gini,,0.9999951939713176,0.9990772424929832,12.245639452636567,6.988144080604454
balanced,gini,16.0,0.9998414010534815,0.9990580183782537,8.749131891165886,6.967524793401689
balanced,gini,18.0,0.9999471336844938,0.9990195701487946,9.847744179833997,6.927519458787934
balanced,gini,14.0,0.9996443538775039,0.9990195701487946,7.941574359428027,6.927519458787934
balanced,gini,12.0,0.9994232765581145,0.9989234495751471,7.458147709850094,6.833993400777196
balanced,gini,10.0,0.9987600445999462,0.9986158637394748,6.692679867710562,6.582678972496209
balanced,gini,8.0,0.9983995924487677,0.9984428467069092,6.437496962651752,6.464895936839889
balanced,gini,6.0,0.9933244261601754,0.9936560421392595,5.00930010987785,5.060252437051775
balanced,gini,4.0,0.9906666922988197,0.9910992348802338,4.6741658037809195,4.721618037426064
balanced,gini,2.0,0.9860096505055942,0.9863508785420432,4.269387508886563,4.294080121476939
