class_weight,max_depth,n_estimators,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
balanced,,100,0.9999903879426353,0.9995386212464916,11.552492272076622,7.681291261164399
balanced,19.0,25,0.9999567457418586,0.9995386212464916,10.048414875295213,7.681291261164399
,21.0,25,0.9999663577992234,0.9995193971317621,10.299729303577953,7.640469266644087
balanced,20.0,25,0.9999663577992234,0.9995193971317621,10.299729303577953,7.640469266644087
balanced,22.0,40,0.9999855819139528,0.9995193971317621,11.147027163960757,7.640469266644087
balanced,22.0,100,0.9999903879426353,0.9995193971317621,11.552492272076622,7.640469266644087
balanced,24.0,100,0.9999903879426353,0.9995193971317621,11.552492272076622,7.640469266644087
balanced,23.0,25,0.9999855819139528,0.9995193971317621,11.147027163960757,7.640469266644087
balanced,23.0,40,0.9999903879426353,0.9995193971317621,11.552492272076622,7.640469266644087
balanced,23.0,50,0.9999903879426353,0.9995193971317621,11.552492272076622,7.640469266644087
balanced,,40,0.9999903879426353,0.9995001730170325,11.552492272076622,7.601248553490752
balanced,,25,0.9999903879426353,0.9995001730170325,11.552492272076622,7.601248553490752
balanced,21.0,40,0.9999759698565881,0.9995001730170325,10.636201540197847,7.601248553490752
balanced,24.0,75,0.9999903879426353,0.9995001730170325,11.552492272076622,7.601248553490752
balanced,24.0,50,0.9999855819139528,0.9995001730170325,11.147027163960757,7.601248553490752
balanced,24.0,40,0.9999903879426353,0.9995001730170325,11.552492272076622,7.601248553490752
balanced,17.0,40,0.9999038794263524,0.9995001730170325,9.249907179077956,7.601248553490752
,19.0,10,0.9999423276558115,0.9995001730170325,9.760732802844716,7.601248553490752
balanced,20.0,50,0.9999759698565881,0.9995001730170325,10.636201540197847,7.601248553490752
balanced,19.0,75,0.9999567457418586,0.9995001730170325,10.048414875295213,7.601248553490752
balanced,21.0,50,0.9999807758852705,0.9995001730170325,10.859345091510901,7.601248553490752
balanced,22.0,8,0.9999567457418586,0.9995001730170325,10.048414875295213,7.601248553490752
balanced,,75,0.9999903879426353,0.9995001730170325,11.552492272076622,7.601248553490752
balanced,,50,0.9999903879426353,0.9995001730170325,11.552492272076622,7.601248553490752
balanced,22.0,10,0.9999615517705409,0.9995001730170325,10.166197910950956,7.601248553490752
balanced,22.0,25,0.9999807758852705,0.9995001730170325,10.859345091510901,7.601248553490752
balanced,21.0,75,0.9999807758852705,0.9995001730170325,10.859345091510901,7.601248553490752
balanced,20.0,100,0.9999807758852705,0.9994809489023031,10.859345091510901,7.56350822550807
,21.0,8,0.9999615517705409,0.9994809489023031,10.166197910950956,7.56350822550807
,21.0,100,0.9999759698565881,0.9994809489023031,10.636201540197847,7.56350822550807
,23.0,100,0.9999903879426353,0.9994809489023031,11.552492272076622,7.56350822550807
,,100,0.9999903879426353,0.9994809489023031,11.552492272076622,7.56350822550807
balanced,20.0,75,0.9999807758852705,0.9994809489023031,10.859345091510901,7.56350822550807
balanced,23.0,75,0.9999903879426353,0.9994809489023031,11.552492272076622,7.56350822550807
balanced,22.0,75,0.9999855819139528,0.9994809489023031,11.147027163960757,7.56350822550807
balanced,22.0,50,0.9999855819139528,0.9994809489023031,11.147027163960757,7.56350822550807
,21.0,50,0.9999759698565881,0.9994809489023031,10.636201540197847,7.56350822550807
balanced,24.0,25,0.9999903879426353,0.9994809489023031,11.552492272076622,7.56350822550807
balanced,16.0,40,0.9998510131108462,0.9994809489023031,8.81165224814695,7.56350822550807
balanced,17.0,25,0.9999086854550348,0.9994809489023031,9.301200473465263,7.56350822550807
balanced,20.0,40,0.9999759698565881,0.9994809489023031,10.636201540197847,7.56350822550807
balanced,17.0,50,0.9999134914837172,0.9994809489023031,9.355267694736552,7.56350822550807
balanced,18.0,25,0.9999375216271291,0.9994809489023031,9.680690095171476,7.56350822550807
balanced,21.0,100,0.9999855819139528,0.9994809489023031,11.147027163960757,7.56350822550807
balanced,19.0,40,0.9999615517705409,0.9994809489023031,10.166197910950956,7.56350822550807
balanced,19.0,50,0.9999567457418586,0.9994809489023031,10.048414875295213,7.56350822550807
,19.0,50,0.9999663577992234,0.9994617247875736,10.299729303577953,7.527140581337141
,20.0,100,0.9999711638279057,0.9994617247875736,10.453879983404661,7.527140581337141
balanced,19.0,100,0.9999471336844938,0.9994617247875736,9.847744179833997,7.527140581337141
balanced,23.0,8,0.9999567457418586,0.9994617247875736,10.048414875295213,7.527140581337141
balanced,23.0,10,0.9999567457418586,0.9994617247875736,10.048414875295213,7.527140581337141
,21.0,75,0.9999759698565881,0.9994617247875736,10.636201540197847,7.527140581337141
