C,class_weight,degree,gamma,kernel,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
0.01,balanced,4,2,poly,0.9994678453971024,0.9989452892783861,-7.538576503890327,-6.8544887471754965
0.01,,4,3,poly,0.9998226151323675,0.9989261127198114,-8.637188792558437,-6.8364702416728615
1.0,,5,1,poly,0.9999568523294948,0.9989261127198114,-10.050882127867276,-6.8364702416728615
0.1,,4,2,poly,0.9998561744316493,0.9988877596026617,-8.846909323540569,-6.8013789218615734
0.1,balanced,4,1,poly,0.999395932612927,0.9988877596026617,-7.411824798251098,-6.8013789218615734
10.0,,2,2,poly,0.9990076035783801,0.9988877596026617,-6.9153879119372315,-6.8013789218615734
0.1,,5,2,poly,0.9999616465151064,0.9988685830440869,-10.16866516352173,-6.784284488502216
10.0,,5,1,poly,0.9999568523294948,0.9988685830440869,-10.050882127867276,-6.784284488502216
1.0,,2,2,poly,0.9989021314949229,0.9988685830440869,-6.814384701648312,-6.784284488502216
1.0,,4,1,poly,0.9998513802460376,0.9988685830440869,-8.814119500717354,-6.784284488502216
10.0,,2,1,poly,0.9989692500934866,0.9988685830440869,-6.8774686770749,-6.784284488502216
1.0,,3,3,poly,0.9997650849050271,0.9988685830440869,-8.356286407091766,-6.784284488502216
1.0,,2,3,poly,0.9989884268359334,0.9988685830440869,-6.896248571726515,-6.784284488502216
1.0,,2,1,poly,0.9988637780100295,0.9988494064855121,-6.780046564067485,-6.767477370185875
10.0,balanced,3,1,poly,0.9993527849424219,0.9988494064855121,-7.342831926764209,-6.767477370185875
0.01,,2,2,poly,0.9987726884834073,0.9988494064855121,-6.702929260722998,-6.767477370185875
0.01,,2,3,poly,0.9988206303395242,0.9988494064855121,-6.742775169270192,-6.767477370185875
0.1,,2,1,poly,0.9988254245251359,0.9988494064855121,-6.746848494657855,-6.767477370185875
10.0,,5,2,poly,0.9998657628028726,0.9988302299269373,-8.915902195027188,-6.750948068234609
0.1,balanced,5,2,poly,0.9999712348863299,0.9988302299269373,-10.456347235975441,-6.750948068234609
10.0,balanced,3,3,poly,0.9997794674618623,0.9988302299269373,-8.419465308713729,-6.750948068234609
1.0,balanced,3,2,poly,0.999304843086305,0.9988302299269373,-7.27137296278207,-6.750948068234609
0.1,,2,2,poly,0.9988014535970775,0.9988110533683625,-6.726645787340384,-6.734687547362869
10.0,,4,2,poly,0.9998226151323675,0.9988110533683625,-8.637188792558437,-6.734687547362869
1.0,,5,2,poly,0.9998801453597077,0.9988110533683625,-9.02923088033406,-6.734687547362869
0.1,,2,3,poly,0.9988350128963593,0.9988110533683625,-6.755045261862089,-6.734687547362869
0.01,,3,1,poly,0.99897883846471,0.9988110533683625,-6.8868145394932005,-6.734687547362869
10.0,,2,auto,poly,0.9987103640704553,0.9987918768097878,-6.653395325600738,-6.718687206016466
10.0,,5,auto,poly,0.9988829547524762,0.9987918768097878,-6.797068251636934,-6.718687206016466
1.0,balanced,3,3,poly,0.9994774337683258,0.9987727002512129,-7.556758822973431,-6.702938849048274
10.0,,3,3,poly,0.9998369976892025,0.9987535236926381,-8.721746180586425,-6.687434662512346
0.01,,5,3,poly,0.9999760290719415,0.9987535236926381,-10.638668792766307,-6.687434662512346
10.0,balanced,3,2,poly,0.9996644070071817,0.9987535236926381,-7.999611463153364,-6.687434662512346
0.1,,5,3,poly,0.9998417918748143,0.9987343471340633,-8.751599143736314,-6.672167190381507
10.0,,3,auto,poly,0.998777482669019,0.9987343471340633,-6.706843160044161,-6.672167190381507
10.0,,3,2,poly,0.9997938500186974,0.9987151705754885,-8.486906589509216,-6.657129313017003
10.0,,4,auto,poly,0.9988110419683008,0.9987151705754885,-6.734677959037611,-6.657129313017003
0.01,balanced,5,3,poly,0.9999520581438831,0.9987151705754885,-9.945521612208678,-6.657129313017003
0.1,balanced,3,3,poly,0.9991082814762257,0.9987151705754885,-7.022360031489423,-6.657129313017003
10.0,balanced,5,1,poly,0.9999568523294948,0.9986959940169138,-10.050882127867276,-6.642314227231898
0.01,,2,1,poly,0.9986336571006683,0.9986959940169138,-6.595617524933951,-6.642314227231898
1.0,,4,3,poly,0.999937675587048,0.9986768174583389,-9.683157347741366,-6.627715427810696
0.1,balanced,5,3,poly,0.999923293030213,0.9986768174583389,-9.475517982963233,-6.627715427810696
10.0,balanced,4,2,poly,0.9998801453597077,0.9986576408997642,-9.02923088033406,-6.6133266903586305
10.0,balanced,5,2,poly,0.9997938500186974,0.9986384643411893,-8.486906589509216,-6.5991420553666265
1.0,balanced,5,2,poly,0.9998561744316493,0.9985042284311657,-8.846909323540569,-6.5051131057183476
10.0,,4,3,poly,0.9993431965711984,0.9984658753140161,-7.328125779374413,-6.4797952977340465
10.0,balanced,4,3,poly,0.9994822279539375,0.9984466987554413,-7.5659754780784185,-6.46737277773552
0.1,,1,3,poly,0.9982884757366266,0.9984275221968666,-6.370370923422948,-6.455102685143735
1.0,,5,3,poly,0.9992233419309062,0.9984083456382917,-7.160510369970254,-6.442981324611349
10.0,,5,3,poly,0.9990028093927684,0.998389169079717,-6.9105686255012495,-6.431005133564662
0.1,,1,2,poly,0.9981925920243928,0.998389169079717,-6.315861517754584,-6.431005133564662
10.0,balanced,5,3,poly,0.9989836326503216,0.998389169079717,-6.891520430530536,-6.431005133564662
1.0,,1,1,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,5,auto,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,3,1,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,2,2,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,2,1,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,1,auto,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,1,3,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,1,2,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,1,1,poly,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,2,auto,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,3,2,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,5,3,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,3,auto,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,4,1,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,4,2,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,4,3,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,4,auto,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,5,1,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,5,2,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,3,3,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,,2,3,linear,0.9983747710776371,0.9983699925211421,-6.422106597822157,-6.41917067591762
1.0,balanced,5,3,poly,0.999242518673353,0.9983699925211421,-7.185511672175698,-6.41917067591762
10.0,,1,auto,poly,0.9982645048085682,0.9983316394039926,-6.35646249337685,-6.395913813753409
1.0,balanced,3,1,poly,0.9988110419683008,0.9983124628454177,-6.734677959037611,-6.3844851179297475
0.1,balanced,3,2,poly,0.9987247466272904,0.9983124628454177,-6.664610396420868,-6.3844851179297475
1.0,,1,2,poly,0.9983699768920253,0.998293286286843,-6.41916108759238,-6.373185562675841
1.0,,1,3,poly,0.9983651827064136,0.9982549331696934,-6.4162242279190504,-6.350962425891121
10.0,,1,3,poly,0.998360388520802,0.9982357566111185,-6.413295968140011,-6.3400333553588935
1.0,,2,auto,poly,0.9982501222517332,0.9982357566111185,-6.348209351620137,-6.3400333553588935
10.0,,1,2,poly,0.9983651827064136,0.9982357566111185,-6.4162242279190504,-6.3400333553588935
10.0,,2,3,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,1,1,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
0.01,balanced,4,1,poly,0.9987295408129021,0.9982165800525438,-6.66837687921637,-6.329222439254704
10.0,,1,auto,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,1,1,poly,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,1,2,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,2,1,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,2,2,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,3,1,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,2,auto,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,3,2,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,3,3,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,3,auto,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,4,1,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,4,2,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,4,3,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,4,auto,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,5,1,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,5,2,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,5,3,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,5,auto,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
10.0,,1,3,linear,0.9983795652632488,0.9982165800525438,-6.425060809719609,-6.329222439254704
0.1,,4,1,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,1,auto,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,5,3,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,5,2,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,5,1,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,2,auto,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,5,auto,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,4,auto,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,2,3,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,2,2,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,3,2,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,2,1,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,3,1,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,4,3,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,3,3,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,1,3,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,4,2,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,3,auto,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,1,2,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,1,1,poly,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
0.1,,1,1,linear,0.9980535606416538,0.9981590503768194,-6.241753545600888,-6.29747374094014
1.0,,3,auto,poly,0.9982405338805097,0.9981206972596698,-6.342744857148021,-6.2768544537373945
1.0,,4,auto,poly,0.9982645048085682,0.9979864613496462,-6.35646249337685,-6.207861582250439
1.0,,5,auto,poly,0.9982884757366266,0.9979481082324966,-6.370370923422948,-6.188993097946048
0.01,balanced,3,3,poly,0.9984754489754826,0.997909755115347,-6.486055322422445,-6.170474050178801
1.0,,1,auto,poly,0.9977994688042342,0.9977563426467486,-6.1190564951420425,-6.099647997610208
0.1,balanced,3,1,poly,0.99795767692942,0.997717989529599,-6.193667358933201,-6.0826984392964265
0.01,balanced,3,2,poly,0.9978042629898459,0.997622106736725,-6.121237521088418,-6.0415403668029235
0.01,,1,3,poly,0.9973440211711236,0.9973728114752527,-5.9309420184553066,-5.941841006579855
0.1,,5,auto,poly,0.9967016002991572,0.9966249256908355,-5.714317867269266,-5.691337937369802
0.1,,4,auto,poly,0.9966536584430403,0.9965482194565364,-5.6998876024402385,-5.668865081517766
0.01,,1,2,poly,0.9967016002991572,0.9964906897808119,-5.714317867269266,-5.652335779566531
0.1,,3,auto,poly,0.9965290096171363,0.9964139835465128,-5.663315312816873,-5.630713315553387
0.01,balanced,3,1,poly,0.9961742398818713,0.996107158609316,-5.565998107752788,-5.548615953366177
0.1,,2,auto,poly,0.9958913829307815,0.9958578633478435,-5.494668786604806,-5.486543524723785
10.0,balanced,2,3,poly,0.9960495910559674,0.9957236274378201,-5.5339361752931335,-5.454650160947855
10.0,balanced,2,2,poly,0.9959345306012868,0.9956852743206704,-5.505226069410701,-5.445721530203549
10.0,balanced,2,1,poly,0.9955126422674581,0.9954168025006233,-5.406491228725013,-5.385358380476456
1.0,balanced,2,3,poly,0.9955030538962346,0.9953784493834736,-5.404356756196366,-5.377024998917307
0.01,,1,1,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,1,1,poly,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,3,3,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,5,3,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,5,2,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,5,1,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,4,auto,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,4,3,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,4,2,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,4,1,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,3,auto,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,3,2,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,3,1,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,2,auto,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,2,3,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,2,2,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,2,1,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,1,auto,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,1,3,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,1,2,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
0.01,,5,auto,linear,0.9951291074185228,0.9951483306805761,-5.324478077064164,-5.328432443680443
1.0,balanced,2,2,poly,0.995095548119241,0.9949182119776785,-5.3176119392509635,-5.282092106421741
10.0,balanced,5,auto,poly,0.9949037806947734,0.9949182119776785,-5.279256326860647,-5.282092106421741
0.01,,4,auto,poly,0.994352449349429,0.9943429152204345,-5.176533340991066,-5.174846576068135
0.01,,5,auto,poly,0.994352449349429,0.9943429152204345,-5.176533340991066,-5.174846576068135
0.01,,1,auto,poly,0.994352449349429,0.9943429152204345,-5.176533340991066,-5.174846576068135
0.01,,2,auto,poly,0.994352449349429,0.9943429152204345,-5.176533340991066,-5.174846576068135
0.01,,3,auto,poly,0.994352449349429,0.9943429152204345,-5.176533340991066,-5.174846576068135
0.1,,1,auto,poly,0.9943764202774875,0.9943429152204345,-5.1807868565491315,-5.174846576068135
10.0,balanced,4,auto,poly,0.9942086237810783,0.9942470324275605,-5.151385326707841,-5.158039457751756
1.0,balanced,2,1,poly,0.9942709481940303,0.9941895027518362,-5.162205240836987,-5.148089126898593
0.1,balanced,2,3,poly,0.9942230063379134,0.9941703261932614,-5.153871859277843,-5.1447942310017485
0.1,balanced,2,2,poly,0.9935853796515586,0.9936142059945922,-5.049175464514422,-5.05367944242751
10.0,balanced,3,auto,poly,0.9928806343666401,0.9931347920302223,-4.944936653965791,-4.981288946007262
0.1,balanced,2,1,poly,0.9926169541579972,0.9928279670930255,-4.908569009794928,-4.937566134993426
0.01,balanced,2,3,poly,0.9925162762601517,0.9927320843001515,-4.895024784687169,-4.924285727325533
0.01,balanced,2,2,poly,0.9918211193464567,0.9920417281914587,-4.80619997715098,-4.833543412177263
1.0,balanced,5,auto,poly,0.9912793763723357,0.9916965501371124,-4.742064526684478,-4.791084204405479
10.0,balanced,2,auto,poly,0.9915430565809786,0.9916198439028132,-4.772767468635866,-4.781888737312374
1.0,balanced,4,auto,poly,0.9908143403680016,0.9911979596141677,-4.690111746671787,-4.7327717223474215
0.01,balanced,2,1,poly,0.9907136624701562,0.9909294877941205,-4.679211041795607,-4.7027265439160315
1.0,balanced,3,auto,poly,0.9904547764471249,0.9908911346769709,-4.651714401138396,-4.698507128373322
1.0,balanced,2,auto,poly,0.9899034451017805,0.9902966613611521,-4.595561012508673,-4.6352852631204975
0.1,balanced,5,auto,poly,0.987683737163568,0.9880913571250504,-4.396834708092717,-4.430490850474485
0.1,balanced,4,auto,poly,0.9874488220685952,0.9878804149807275,-4.377940758732751,-4.412932538261104
0.1,balanced,3,auto,poly,0.9868831081664158,0.9875160603678064,-4.3338544264601575,-4.383312290199392
0.1,balanced,2,auto,poly,0.9856030606080945,0.9860394653575469,-4.240739637219271,-4.271520884211277
1.0,balanced,1,auto,poly,0.9847976374253306,0.9854258154831534,-4.18630443066425,-4.228503499127589
10.0,balanced,1,auto,poly,0.9849750222929631,0.9853299326902794,-4.19804128228663,-4.221946098581423
1.0,balanced,5,auto,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,1,3,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,1,auto,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,2,auto,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,5,2,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,1,2,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,1,1,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,1,1,poly,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,2,2,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,5,3,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,2,1,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,3,3,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,2,3,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,3,1,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,4,auto,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,3,2,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,4,3,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,4,2,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,5,1,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,4,1,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
1.0,balanced,3,auto,linear,0.9848407850958357,0.9852915795731298,-4.189146687433177,-4.219335131040709
0.1,balanced,1,3,poly,0.9848887269519526,0.985176520221681,-4.192314254224825,-4.21154288382054
0.1,balanced,1,2,poly,0.9847688723116604,0.9851381671045314,-4.184414070933083,-4.208958903054613
10.0,balanced,1,auto,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,3,2,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,2,2,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,3,1,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,2,1,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,2,auto,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
1.0,balanced,1,2,poly,0.9847113420843201,0.9850998139873818,-4.180644038192537,-4.206381582040312
10.0,balanced,1,1,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,1,1,poly,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,1,2,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,3,3,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,1,3,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,3,auto,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,2,3,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,4,2,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,5,3,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,5,1,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,4,auto,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,4,3,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,5,auto,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,4,1,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
10.0,balanced,5,2,linear,0.984696959527485,0.9850998139873818,-4.179703746632897,-4.206381582040312
1.0,balanced,1,3,poly,0.9847161362699318,0.9850614608702323,-4.180957665292492,-4.203810886537218
10.0,balanced,1,2,poly,0.9847161362699318,0.9850614608702323,-4.180957665292492,-4.203810886537218
0.1,balanced,1,1,poly,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,1,1,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,3,auto,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,1,2,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
10.0,balanced,1,3,poly,0.9847209304555435,0.9850422843116574,-4.181271390785263,-4.202528012724324
0.1,balanced,5,auto,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,1,3,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,4,1,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,2,2,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,5,3,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,2,1,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
