class_weight,criterion,max_depth,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
balanced,entropy,,0.999985069947297,0.9992833681696028,11.112134416410516,7.2409483354402635
balanced,entropy,24.0,0.999985069947297,0.9992833681696028,11.112134416410516,7.2409483354402635
balanced,entropy,22.0,0.999985069947297,0.9992833681696028,11.112134416410516,7.2409483354402635
balanced,entropy,20.0,0.999985069947297,0.9992833681696028,11.112134416410516,7.2409483354402635
,entropy,16.0,0.9998656295256723,0.9992833681696028,8.914909839070992,7.2409483354402635
balanced,gini,24.0,0.999985069947297,0.9992236488504032,11.112134416410516,7.160905627766835
,entropy,18.0,0.9999253497364846,0.9992236488504032,9.502696503973441,7.160905627766835
balanced,gini,,0.999985069947297,0.9992236488504032,11.112134416410516,7.160905627766835
balanced,gini,22.0,0.999985069947297,0.9992236488504032,11.112134416410516,7.160905627766835
,entropy,20.0,0.9999552098418908,0.9991639295312034,10.013522127739929,7.086797655613071
,entropy,22.0,0.999985069947297,0.9991639295312034,11.112134416410516,7.086797655613071
,entropy,24.0,0.999985069947297,0.9991639295312034,11.112134416410516,7.086797655613071
,entropy,,0.999985069947297,0.9991639295312034,11.112134416410516,7.086797655613071
balanced,entropy,16.0,0.9998506994729691,0.9991639295312034,8.809549323412753,7.086797655613071
balanced,gini,20.0,0.9999701398945938,0.9991639295312034,10.418987235846853,7.086797655613071
balanced,entropy,18.0,0.9999402797891876,0.9991042102120036,9.725840055286907,7.017804784126085
balanced,gini,16.0,0.9997461891040476,0.9990444908928038,8.278921072350801,6.953266262988483
balanced,gini,18.0,0.9998208393675629,0.9990444908928038,8.627227766618798,6.953266262988483
,gini,18.0,0.999985069947297,0.9988653329352045,11.112134416410516,6.781416006061848
,gini,,0.999985069947297,0.9988653329352045,11.112134416410516,6.781416006061848
,gini,24.0,0.999985069947297,0.9988653329352045,11.112134416410516,6.781416006061848
,gini,22.0,0.999985069947297,0.9988653329352045,11.112134416410516,6.781416006061848
,gini,20.0,0.999985069947297,0.9988653329352045,11.112134416410516,6.781416006061848
,gini,16.0,0.999985069947297,0.9988653329352045,11.112134416410516,6.781416006061848
