class_weight,criterion,max_depth,accuracy_val,std_accuracy_val,log_accuracy_val
balanced,gini,26.0,0.9992917093047365,0.00015282741081802003,7.252655962007831
balanced,gini,,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,50.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,40.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,35.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,28.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,24.0,0.9992868909564663,0.00014503321045533182,7.245876213011103
balanced,gini,22.0,0.9992146171253683,0.00017611440111364097,7.1493392207032365
balanced,gini,20.0,0.9991471609460628,0.00019309035770876656,7.066939710646769
balanced,gini,18.0,0.9990026116587526,0.00014662070337918465,6.910370354064939
balanced,gini,16.0,0.99878578981722,0.00039220138415370923,6.713661468892295
balanced,gini,14.0,0.9984099623666907,0.0004180996873916476,6.443997594282086
balanced,gini,12.0,0.9977305811806506,0.0005658917599431981,6.088231506987592
balanced,gini,10.0,0.9966416479368163,0.0013122633585753742,5.696304882706396
balanced,gini,8.0,0.9931483744608128,0.002125229565433587,4.983269349869551
balanced,gini,6.0,0.9887203632433537,0.0034375896690862656,4.484756235855704
balanced,gini,4.0,0.9858389462871188,0.007499823298140427,4.2572597787337045
balanced,gini,2.0,0.9513542269098046,0.02270101735632339,3.0231903581906336
