class_weight,criterion,max_depth,accuracy_val,std_accuracy_val,log_accuracy_val
balanced,entropy,27.0,0.9992965277690864,0.00015343314898816175,7.2594821549485244
balanced,entropy,,0.9992917094208161,0.00015130014384824686,7.252656125894777
balanced,entropy,50.0,0.9992917094208161,0.00015130014384824686,7.252656125894777
balanced,entropy,45.0,0.9992917094208161,0.00015130014384824686,7.252656125894777
balanced,entropy,40.0,0.9992917094208161,0.00015130014384824686,7.252656125894777
balanced,entropy,35.0,0.9992917094208161,0.00015130014384824686,7.252656125894777
balanced,entropy,30.0,0.9992917094208161,0.00015130014384824686,7.252656125894777
balanced,entropy,29.0,0.9992917094208161,0.00015130014384824686,7.252656125894777
balanced,entropy,28.0,0.9992917094208161,0.00015130014384824686,7.252656125894777
balanced,gini,26.0,0.9992917093047365,0.00015282741081802003,7.252655962007831
balanced,gini,35.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,30.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,29.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,28.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,27.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,40.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,45.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,50.0,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,,0.9992868910725459,0.00015206565059404045,7.245876375790695
balanced,gini,24.0,0.9992868909564663,0.00014503321045533182,7.245876213011103
balanced,entropy,26.0,0.9992820727242757,0.00014882517827951534,7.2391422813380375
balanced,gini,25.0,0.9992772543760056,0.0001362852138836762,7.232453231746216
balanced,entropy,23.0,0.9992772543760055,0.00016339959468094966,7.232453231746062
balanced,entropy,25.0,0.9992676176794651,0.00014975888199120395,7.219207884539307
,entropy,,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,50.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,45.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,40.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,35.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,30.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,29.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,28.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,26.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,25.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,24.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,22.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,23.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
,entropy,27.0,0.9992628006080706,0.00022320616816181527,7.212652157006983
balanced,entropy,22.0,0.9992627993311949,0.00015130140811598651,7.212650424945583
balanced,entropy,24.0,0.9992627993311949,0.00015130140811598651,7.212650424945583
,entropy,14.0,0.9992579826080391,0.0002241386265234048,7.206137875771196
,entropy,16.0,0.9992531642597688,0.00023946352916775696,7.1996652896068865
,entropy,20.0,0.9992531639115301,0.00021708992135097805,7.199664823321369
,entropy,13.0,0.9992483454471802,0.00022671611876944351,7.193233710808022
,entropy,19.0,0.9992483454471802,0.00021189495565957368,7.193233710808022
balanced,entropy,21.0,0.9992483442863842,0.00013318501721586656,7.193232166488077
,entropy,21.0,0.9992435273310691,0.0002323792370517896,7.186844153701973
balanced,gini,23.0,0.9992435262863528,0.00014741455314878948,7.1868427726664965
,gini,13.0,0.9992387100275156,0.00022732478020999995,7.180496231308052
,gini,19.0,0.9992338913310064,0.00020857809103928983,7.174186532758719
,gini,18.0,0.9992338913310064,0.00020857809103928983,7.174186532758719
,entropy,18.0,0.9992290724023383,0.0002508277903528267,7.167916095864015
balanced,entropy,20.0,0.9992290711254626,0.00012565042258206083,7.1679144395805166
,gini,17.0,0.9992242542862272,0.00016296539604532292,7.16168577991974
,entropy,15.0,0.9992146181700848,0.00023337276781404732,7.149340550904421
,entropy,17.0,0.9992146179379257,0.00023337380794299022,7.149340255304068
balanced,gini,22.0,0.9992146171253683,0.00017611440111364097,7.1493392207032365
,gini,28.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,20.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,22.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,23.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,24.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,25.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,26.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,27.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,21.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,29.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,45.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,30.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,50.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,40.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,gini,35.0,0.9992001628931149,0.00016508746561143248,7.131102467422558
,entropy,12.0,0.9991953445448447,0.00023137633979920417,7.125096378184704
,gini,14.0,0.9991905266608929,0.00019900897244559264,7.119126720401825
,entropy,11.0,0.9991905256161765,0.00026592536940998863,7.11912542979014
,gini,16.0,0.9991857083126228,0.00022465448263243604,7.1131919178483
,gini,11.0,0.9991857072679062,0.0001713042937700852,7.113190634873315
balanced,gini,21.0,0.9991712525713344,0.00020133178496388714,7.095595119134999
,gini,15.0,0.99915198022297,0.000212983713976705,7.072606600475016
,gini,12.0,0.9991471622229386,0.00019248391348347592,7.066941207853982
balanced,gini,20.0,0.9991471609460628,0.00019309035770876656,7.066939710646769
,gini,10.0,0.999132707178128,0.00022132241853522932,7.050133896715315
balanced,gini,19.0,0.9990941595794091,0.00017742552718202917,7.006647403648188
balanced,entropy,19.0,0.9990941573738967,0.0003633339420357102,7.006644968881982
,gini,9.0,0.9990700687666948,0.00022885401905538698,6.980399917233444
,entropy,10.0,0.9990556129093269,0.0002454043190269413,6.964974422188648
balanced,entropy,18.0,0.9990122463819399,0.00036121935957950725,6.920077265748438
balanced,gini,18.0,0.9990026116587526,0.00014662070337918465,6.910370354064939
,gini,8.0,0.9989688844977367,0.0001407988171352336,6.877114050868775
balanced,gini,17.0,0.9989688840334183,0.00013997394716270783,6.877113600562038
,entropy,9.0,0.9989351554794472,0.0002640863947383536,6.844926480569629
,entropy,7.0,0.9988436092999848,0.0003221381452815574,6.762451590041239
balanced,entropy,17.0,0.998838785844212,0.0007372897462464254,6.758289135233644
,gini,7.0,0.9988291540230151,0.00019547403984649365,6.750028734200365
,entropy,8.0,0.9988195159335195,0.0003787847563799308,6.741830698793222
balanced,gini,16.0,0.99878578981722,0.00039220138415370923,6.713661468892295
,entropy,6.0,0.9987713348884888,0.000283823723745335,6.701826974129509
balanced,gini,15.0,0.9986605139229905,0.0004075853984670109,6.615469263203462
,entropy,5.0,0.9985930575115258,0.00026591751825482437,6.566336376970184
balanced,entropy,16.0,0.9985930521718641,0.0006335037523377736,6.566332581753517
balanced,entropy,15.0,0.9985111401351909,0.000729536274248833,6.509744643336452
,gini,6.0,0.9984677802243411,0.00019784110562926253,6.481037761256274
,gini,5.0,0.9984485074116582,0.000128921962676613,6.468537851179256
balanced,gini,14.0,0.9984099623666907,0.0004180996873916476,6.443997594282086
,gini,4.0,0.9983810505358754,0.00011340987856140386,6.425977819026715
,gini,3.0,0.9982557748738051,0.0001960742088265851,6.35144487570533
balanced,gini,13.0,0.9981064085151001,0.00047541769802697043,6.269279996553301
balanced,entropy,14.0,0.9980341281835445,0.0006889823989567782,6.231819459558032
,gini,2.0,0.9979811311118357,0.00015717274095178042,6.205217880757454
,entropy,3.0,0.9979377679507572,0.000335412993103923,6.183966363713818
,entropy,4.0,0.9979136755129284,0.00021200471354847333,6.17235137981657
balanced,gini,12.0,0.9977305811806506,0.0005658917599431981,6.088231506987592
balanced,gini,11.0,0.9974463033919717,0.0008831963755545852,5.970213319333122
balanced,entropy,13.0,0.9974125654355526,0.000797389821032277,5.957088409812866
balanced,entropy,12.0,0.9971041945125675,0.0006718977569984026,5.844491972656212
,entropy,2.0,0.9968006501795044,0.00026580615983334973,5.7448076709156455
balanced,entropy,2.0,0.9966994659105464,0.00029502995358642254,5.713670978316259
balanced,gini,10.0,0.9966416479368163,0.0013122633585753742,5.696304882706396
balanced,entropy,11.0,0.9960875259295427,0.0011362398307912262,5.543585350496996
balanced,gini,9.0,0.9958948116161871,0.000908152539852273,5.495503645824286
