class_weight,max_depth,n_estimators,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
balanced,,100,0.9999904116287767,0.9997890578556772,-11.55495952464741,-8.463926659609387
balanced,24.0,100,0.9999904116287767,0.9997890578556772,-11.55495952464741,-8.463926659609387
balanced,24.0,50,0.9999856174431649,0.9997890578556772,-11.149494416535386,-8.463926659609387
balanced,23.0,100,0.9999904116287767,0.9997698812971024,-11.55495952464741,-8.376915282619976
,22.0,50,0.9999856174431649,0.9997507047385277,-11.149494416535386,-8.296872574946624
,23.0,50,0.9999856174431649,0.9997507047385277,-11.149494416535386,-8.296872574946624
,24.0,100,0.9999904116287767,0.9997507047385277,-11.55495952464741,-8.296872574946624
,,100,0.9999904116287767,0.9997507047385277,-11.55495952464741,-8.296872574946624
balanced,23.0,50,0.9999856174431649,0.9997507047385277,-11.149494416535386,-8.296872574946624
balanced,19.0,100,0.9999808232575532,0.9997507047385277,-10.861812344081676,-8.296872574946624
balanced,20.0,50,0.9999808232575532,0.9997507047385277,-10.861812344081676,-8.296872574946624
balanced,20.0,100,0.9999856174431649,0.9997507047385277,-11.149494416535386,-8.296872574946624
balanced,21.0,100,0.9999904116287767,0.9997507047385277,-11.55495952464741,-8.296872574946624
balanced,22.0,100,0.9999904116287767,0.9997507047385277,-11.55495952464741,-8.296872574946624
balanced,21.0,50,0.9999856174431649,0.9997315281799528,-11.149494416535386,-8.22276460279265
,23.0,100,0.9999856174431649,0.9997315281799528,-11.149494416535386,-8.22276460279265
balanced,22.0,50,0.9999856174431649,0.9997123516213781,-11.149494416535386,-8.153771731305863
,22.0,100,0.9999808232575532,0.9997123516213781,-10.861812344081676,-8.153771731305863
,24.0,50,0.9999856174431649,0.9997123516213781,-11.149494416535386,-8.153771731305863
balanced,,50,0.9999856174431649,0.9996931750628032,-11.149494416535386,-8.089233210168075
balanced,17.0,100,0.9999041162877662,0.9996931750628032,-9.252374431648732,-8.089233210168075
,,50,0.9999856174431649,0.9996931750628032,-11.149494416535386,-8.089233210168075
,21.0,100,0.9999712348863299,0.9996739985042284,-10.456347235975441,-8.028608588351789
balanced,19.0,50,0.9999856174431649,0.9996739985042284,-11.149494416535386,-8.028608588351789
,23.0,6,0.999937675587048,0.9996739985042284,-9.683157347741366,-8.028608588351789
balanced,17.0,50,0.9998993221021545,0.9996548219456536,-9.20358426747897,-7.97145017451165
balanced,18.0,100,0.9999424697726598,0.9996548219456536,-9.763200055415496,-7.97145017451165
,19.0,100,0.9999616465151064,0.9996356453870788,-10.16866516352173,-7.9173829532415105
,23.0,10,0.9999472639582714,0.9996356453870788,-9.850211432403722,-7.9173829532415105
,22.0,10,0.9999472639582714,0.9996356453870788,-9.850211432403722,-7.9173829532415105
,22.0,6,0.9999328814014363,0.9996164688285041,-9.609049375587134,-7.866089658854081
balanced,16.0,100,0.9998417918748143,0.9996164688285041,-8.751599143736314,-7.866089658854081
balanced,16.0,50,0.999813026761144,0.9996164688285041,-8.584545059072662,-7.866089658854081
,21.0,50,0.9999616465151064,0.9996164688285041,-10.16866516352173,-7.866089658854081
balanced,18.0,50,0.999937675587048,0.9996164688285041,-9.683157347741366,-7.866089658854081
,23.0,8,0.9999424697726598,0.9995972922699292,-9.763200055415496,-7.817299494684484
,20.0,100,0.9999616465151064,0.9995972922699292,-10.16866516352173,-7.817299494684484
,20.0,50,0.9999568523294948,0.9995972922699292,-10.050882127867276,-7.817299494684484
,22.0,8,0.999937675587048,0.9995781157113545,-9.683157347741366,-7.770779479049704
,,6,0.9999328814014363,0.9995781157113545,-9.609049375587134,-7.770779479049704
,17.0,50,0.9999280872158246,0.9995781157113545,-9.540056504099741,-7.770779479049704
,18.0,50,0.999937675587048,0.9995781157113545,-9.683157347741366,-7.770779479049704
balanced,24.0,8,0.999937675587048,0.9995781157113545,-9.683157347741366,-7.770779479049704
,,10,0.9999568523294948,0.9995781157113545,-10.050882127867276,-7.770779479049704
,19.0,50,0.9999472639582714,0.9995781157113545,-9.850211432403722,-7.770779479049704
balanced,23.0,8,0.9999328814014363,0.9995781157113545,-9.609049375587134,-7.770779479049704
balanced,15.0,50,0.9996979663064636,0.9995781157113545,-8.104971978811228,-7.770779479049704
balanced,23.0,10,0.999937675587048,0.9995781157113545,-9.683157347741366,-7.770779479049704
,24.0,10,0.9999424697726598,0.9995781157113545,-9.763200055415496,-7.770779479049704
balanced,24.0,6,0.9999280872158246,0.9995589391527796,-9.540056504099741,-7.726327716478721
,18.0,100,0.9999280872158246,0.9995589391527796,-9.540056504099741,-7.726327716478721
,21.0,10,0.999937675587048,0.9995589391527796,-9.683157347741366,-7.726327716478721
