class_weight,max_depth,n_estimators,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
,24.0,50,0.9999939771009377,0.9996145414247513,12.019941842757465,7.861076827936533
,22.0,100,1.0,0.9995904502637982,-inf,7.8004522061201325
balanced,23.0,75,1.0,0.9995663591028452,-inf,7.743293792280214
,,50,1.0,0.9995663591028452,-inf,7.743293792280214
,22.0,50,0.9999939771009377,0.9995663591028452,12.019941842757465,7.743293792280214
,24.0,40,0.9999879542018756,0.9995663591028452,11.326794662206735,7.743293792280214
,,40,0.9999939771009377,0.9995422679418922,12.019941842757465,7.689226571009965
balanced,23.0,50,1.0,0.9995422679418922,-inf,7.689226571009965
,20.0,50,0.9999939771009377,0.9995422679418922,12.019941842757465,7.689226571009965
balanced,23.0,100,1.0,0.9995422679418922,-inf,7.689226571009965
,21.0,75,0.9999939771009377,0.9995422679418922,12.019941842757465,7.689226571009965
,21.0,100,1.0,0.9995422679418922,-inf,7.689226571009965
balanced,22.0,100,1.0,0.9995422679418922,-inf,7.689226571009965
,23.0,50,1.0,0.9995422679418922,-inf,7.689226571009965
,23.0,40,0.9999939771009377,0.9995422679418922,12.019941842757465,7.689226571009965
,21.0,40,0.9999819313028133,0.9995181767809391,10.921329554095498,7.637933276622439
,23.0,75,1.0,0.9995181767809391,-inf,7.637933276622439
,19.0,100,0.9999819313028133,0.9995181767809391,10.921329554095498,7.637933276622439
,17.0,75,0.9999277252112532,0.9995181767809391,9.535035192974073,7.637933276622439
,19.0,75,0.9999819313028133,0.9995181767809391,10.921329554095498,7.637933276622439
,22.0,75,0.9999939771009377,0.9995181767809391,12.019941842757465,7.637933276622439
,23.0,100,1.0,0.9995181767809391,-inf,7.637933276622439
,21.0,50,0.9999879542018756,0.9995181767809391,11.326794662206735,7.637933276622439
,17.0,50,0.9999397710093777,0.9995181767809391,9.717356749768948,7.637933276622439
balanced,24.0,50,1.0,0.9995181767809391,-inf,7.637933276622439
,24.0,100,1.0,0.9995181767809391,-inf,7.637933276622439
,,75,1.0,0.9995181767809391,-inf,7.637933276622439
,,100,1.0,0.9995181767809391,-inf,7.637933276622439
balanced,21.0,100,1.0,0.9995181767809391,-inf,7.637933276622439
balanced,24.0,100,1.0,0.9995181767809391,-inf,7.637933276622439
balanced,22.0,75,1.0,0.9995181767809391,-inf,7.637933276622439
,20.0,40,0.9999879542018756,0.999494085619986,11.326794662206735,7.58914311245281
,19.0,50,0.9999759084037511,0.999494085619986,10.633647481642182,7.58914311245281
balanced,20.0,100,0.9999939771009377,0.999494085619986,12.019941842757465,7.58914311245281
balanced,20.0,75,0.9999939771009377,0.999494085619986,12.019941842757465,7.58914311245281
,16.0,100,0.9999217023121909,0.999494085619986,9.454992485300181,7.58914311245281
balanced,18.0,100,0.9999819313028133,0.999494085619986,10.921329554095498,7.58914311245281
,24.0,75,0.9999939771009377,0.999494085619986,12.019941842757465,7.58914311245281
balanced,24.0,75,1.0,0.999494085619986,-inf,7.58914311245281
,22.0,40,0.9999879542018756,0.999494085619986,11.326794662206735,7.58914311245281
