class_weight,criterion,max_depth,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
,entropy,18.0,0.9999633084748251,0.9985323793799303,10.212964751234113,6.524112815384477
balanced,entropy,18.0,0.9999816542374125,0.9985323793799303,10.906111931791033,6.524112815384477
,entropy,16.0,0.9999174440683564,0.9984956888644285,9.402034535017448,6.499420202794058
,entropy,12.0,0.9997156406798939,0.9984589983489268,8.165271907867783,6.4753226512150235
balanced,entropy,16.0,0.9999357898309438,0.9984589983489268,9.653348963297393,6.4753226512150235
,entropy,,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,50.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,24.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,26.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,28.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,30.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,35.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,40.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,45.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,20.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,22.0,0.9999908271187062,0.998422307833425,11.599259112350978,6.451792153804784
,entropy,14.0,0.9998715796618876,0.9983856173179233,8.960201782737448,6.4288026355801104
balanced,gini,16.0,0.9999449627122375,0.9983489268024216,9.80749964312494,6.406329779728076
balanced,entropy,12.0,0.9996881220360128,0.9983489268024216,8.072898587736953,6.406329779728076
balanced,entropy,20.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,22.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,24.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,26.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,28.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,30.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,35.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,40.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,50.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,entropy,45.0,0.9999908271187062,0.9983489268024216,11.599259112350978,6.406329779728076
balanced,gini,50.0,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
balanced,gini,24.0,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
balanced,gini,26.0,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
balanced,gini,28.0,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
balanced,gini,35.0,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
balanced,gini,40.0,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
balanced,gini,45.0,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
balanced,gini,,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
balanced,gini,20.0,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
,gini,28.0,0.9999908271187062,0.9983122362869198,11.599259112350978,6.384350873009259
