class_weight,criterion,max_depth,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
,entropy,27.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,26.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,50.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,45.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,40.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,35.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,30.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,29.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,28.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,25.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,18.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,24.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,23.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,22.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,21.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,20.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,19.0,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,,0.9999880144785099,0.9994007382904262,11.331811179129215,7.41981214445887
,entropy,13.0,0.9997962461346693,0.9993527973536603,8.498597835075179,7.342851103322817
,entropy,17.0,0.9999640434355299,0.9993527973536603,10.233198890464193,7.342851103322817
,entropy,16.0,0.9999400723925498,0.9993288268852774,9.722373266696968,7.3064834591518935
balanced,gini,24.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,27.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
,entropy,15.0,0.9998861375458447,0.9992808859485114,9.080519380525157,7.237490587664854
balanced,gini,,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,50.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,45.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,40.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,35.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,23.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,29.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,28.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,30.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,26.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,22.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,gini,21.0,0.999982021717765,0.9992808859485114,10.926346071024138,7.237490587664854
balanced,gini,25.0,0.9999880144785099,0.9992808859485114,11.331811179129215,7.237490587664854
balanced,entropy,25.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,20.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,21.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,22.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,23.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,24.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,26.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,45.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,gini,20.0,0.9999700361962749,0.9992569154801285,10.415520447256913,7.204700764841973
balanced,entropy,27.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,29.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,30.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,35.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,40.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,28.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,50.0,0.9999880144785099,0.9992569154801285,11.331811179129215,7.204700764841973
balanced,entropy,19.0,0.9999101085888247,0.9992089745433625,9.316908158588802,7.142180407860557
balanced,entropy,18.0,0.9998621665028645,0.9992089745433625,8.889464143762025,7.142180407860557
,entropy,12.0,0.9996763909197689,0.9992089745433625,8.035974313126944,7.142180407860557
,entropy,14.0,0.9998142244169044,0.9991850040749797,8.590971155206105,7.112327444710975
,gini,13.0,0.9999340796318048,0.9991850040749797,9.627063086893315,7.112327444710975
,gini,14.0,0.9999460651532949,0.9991850040749797,9.82773378235603,7.112327444710975
balanced,gini,19.0,0.9998801447850996,0.9991850040749797,9.029226086137022,7.112327444710975
,gini,9.0,0.9994666442936933,0.9991610336065967,7.536321989959206,7.083339907837684
,gini,11.0,0.9998262099383944,0.9991610336065967,8.657662529704922,7.083339907837684
,gini,16.0,0.9999760289570199,0.9991610336065967,10.63866399856927,7.083339907837684
,gini,12.0,0.9998921303065896,0.9991370631382137,9.134586601795053,7.0551690308709505
,gini,15.0,0.9999640434355299,0.9991370631382137,10.233198890464193,7.0551690308709505
balanced,entropy,17.0,0.9997962461346693,0.9991370631382137,8.498597835075179,7.0551690308709505
,gini,,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,25.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,entropy,11.0,0.9996284488338087,0.9991130926698307,7.89782397464616,7.027770056682802
,gini,17.0,0.999982021717765,0.9991130926698307,10.926346071024138,7.027770056682802
,gini,18.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,19.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,50.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,21.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,22.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,23.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,24.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,20.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,26.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,45.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,40.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,35.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,30.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,29.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,28.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
,gini,27.0,0.9999880144785099,0.9991130926698307,11.331811179129215,7.027770056682802
balanced,entropy,16.0,0.999724333005729,0.9990891222014479,8.19631696320208,7.001101809600729
,entropy,10.0,0.9994786298151832,0.9990891222014479,7.5590502410366,7.001101809600729
balanced,gini,18.0,0.9997483040487092,0.9990651517330649,8.287288741407998,6.975126323197434
,gini,10.0,0.9996763909197689,0.9990411812646819,8.035974313126944,6.949808515213111
,entropy,9.0,0.9993767528825179,0.9990172107962989,7.380567460549925,6.925115902622709
,gini,8.0,0.9993288107965578,0.998993240327916,7.306459488396216,6.901018351043729
,gini,7.0,0.999077114845267,0.9989213289227672,6.988005757277697,6.832025479556792
,entropy,8.0,0.9992089555816573,0.9989213289227672,7.1421564371048945,6.832025479556792
balanced,gini,17.0,0.9995805067478486,0.9988733879860012,7.776463117641919,6.788540367616997
balanced,gini,16.0,0.9994786298151832,0.9988014765808524,7.5590502410366,6.726664963898925
,entropy,7.0,0.9990411582807968,0.9987535356440865,6.949784544457418,6.687444250745683
balanced,gini,15.0,0.9993767528825179,0.9987055947073206,7.380567460549925,6.649703922762786
,entropy,6.0,0.9988374044154661,0.9986816242389376,6.757100200627933,6.631354784094566
