class_weight,max_depth,n_estimators,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
,26.0,16,0.9999552098418908,0.9995819647656017,10.013522127739929,7.779944836173017
,28.0,16,0.9999552098418908,0.9995819647656017,10.013522127739929,7.779944836173017
,,16,0.9999552098418908,0.9995819647656017,10.013522127739929,7.779944836173017
balanced,24.0,64,0.999985069947297,0.9995222454464019,11.112134416410516,7.646413443548428
,22.0,16,0.9999552098418908,0.9995222454464019,10.013522127739929,7.646413443548428
,16.0,32,0.9999104196837815,0.9995222454464019,9.320374947178744,7.646413443548428
balanced,20.0,16,0.9999402797891876,0.9995222454464019,9.725840055286907,7.646413443548428
balanced,22.0,16,0.9999552098418908,0.9995222454464019,10.013522127739929,7.646413443548428
balanced,22.0,8,0.9999552098418908,0.9995222454464019,10.013522127739929,7.646413443548428
balanced,,128,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,,8,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,28.0,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,28.0,128,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26.0,128,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26.0,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,28.0,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26.0,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,28.0,8,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,18.0,128,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
balanced,18.0,16,0.9999104196837815,0.9994625261272021,9.320374947178744,7.528630407891993
balanced,18.0,32,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24.0,16,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,20.0,8,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,20.0,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20.0,128,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22.0,32,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22.0,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22.0,128,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,24.0,8,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,24.0,16,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,24.0,32,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,24.0,128,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26.0,8,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
,24.0,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26.0,32,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,20.0,32,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
,18.0,16,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
,18.0,32,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
,22.0,64,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,18.0,64,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
,16.0,64,0.9999552098418908,0.9994028068080024,10.013522127739929,7.423269892234311
balanced,16.0,64,0.9999253497364846,0.9994028068080024,9.502696503973441,7.423269892234311
balanced,16.0,128,0.9999402797891876,0.9994028068080024,9.725840055286907,7.423269892234311
balanced,28.0,16,0.9999552098418908,0.9994028068080024,10.013522127739929,7.423269892234311
balanced,28.0,32,0.999985069947297,0.9994028068080024,11.112134416410516,7.423269892234311
,16.0,128,0.9999552098418908,0.9994028068080024,10.013522127739929,7.423269892234311
balanced,18.0,64,0.999985069947297,0.9994028068080024,11.112134416410516,7.423269892234311
balanced,,16,0.9999552098418908,0.9994028068080024,10.013522127739929,7.423269892234311
balanced,,32,0.999985069947297,0.9994028068080024,11.112134416410516,7.423269892234311
,20.0,16,0.9999402797891876,0.9994028068080024,9.725840055286907,7.423269892234311
,24.0,32,0.999985069947297,0.9994028068080024,11.112134416410516,7.423269892234311
,22.0,32,0.999985069947297,0.9994028068080024,11.112134416410516,7.423269892234311
,28.0,32,0.999985069947297,0.9994028068080024,11.112134416410516,7.423269892234311
balanced,26.0,16,0.9999552098418908,0.9994028068080024,10.013522127739929,7.423269892234311
,12.0,8,0.9995073082607981,0.9994028068080024,7.615626854940431,7.423269892234311
,12.0,32,0.9995371683662043,0.9994028068080024,7.678147211921772,7.423269892234311
,26.0,32,0.999985069947297,0.9994028068080024,11.112134416410516,7.423269892234311
balanced,16.0,32,0.9999104196837815,0.9994028068080024,9.320374947178744,7.423269892234311
,14.0,32,0.9997909792621568,0.9994028068080024,8.47307708679154,7.423269892234311
,,32,0.999985069947297,0.9994028068080024,11.112134416410516,7.423269892234311
,14.0,8,0.9997461891040476,0.9993430874888026,8.278921072350801,7.327959712429935
,16.0,8,0.9998059093148599,0.9993430874888026,8.547185058945548,7.327959712429935
,12.0,128,0.9995819585243136,0.9993430874888026,7.77992990623186,7.327959712429935
,12.0,64,0.9995222383135013,0.9993430874888026,7.646398513607304,7.327959712429935
,14.0,64,0.9998208393675629,0.9993430874888026,8.627227766618798,7.327959712429935
balanced,18.0,8,0.9999104196837815,0.9993430874888026,9.320374947178744,7.327959712429935
balanced,20.0,32,0.9999701398945938,0.9993430874888026,10.418987235846853,7.327959712429935
balanced,16.0,16,0.9999104196837815,0.9993430874888026,9.320374947178744,7.327959712429935
,28.0,128,0.999985069947297,0.9993430874888026,11.112134416410516,7.327959712429935
,22.0,128,0.999985069947297,0.9993430874888026,11.112134416410516,7.327959712429935
,26.0,128,0.999985069947297,0.9993430874888026,11.112134416410516,7.327959712429935
,24.0,128,0.999985069947297,0.9993430874888026,11.112134416410516,7.327959712429935
,20.0,128,0.9999701398945938,0.9993430874888026,10.418987235846853,7.327959712429935
balanced,14.0,128,0.9997163289986414,0.9993430874888026,8.167695437240553,7.327959712429935
,20.0,64,0.9999701398945938,0.9993430874888026,10.418987235846853,7.327959712429935
,,128,0.999985069947297,0.9993430874888026,11.112134416410516,7.327959712429935
,14.0,16,0.9998059093148599,0.9992833681696028,8.547185058945548,7.2409483354402635
,14.0,128,0.9998357694202661,0.9992833681696028,8.714239143608765,7.2409483354402635
,,8,0.9999402797891876,0.9992833681696028,9.725840055286907,7.2409483354402635
,28.0,8,0.9999402797891876,0.9992833681696028,9.725840055286907,7.2409483354402635
,18.0,128,0.9999552098418908,0.9992833681696028,10.013522127739929,7.2409483354402635
,26.0,8,0.9999402797891876,0.9992833681696028,9.725840055286907,7.2409483354402635
balanced,14.0,16,0.9995222383135013,0.9992833681696028,7.646398513607304,7.2409483354402635
,24.0,8,0.9999402797891876,0.9992833681696028,9.725840055286907,7.2409483354402635
,22.0,8,0.9999402797891876,0.9992833681696028,9.725840055286907,7.2409483354402635
,12.0,16,0.9995073082607981,0.9992236488504032,7.615626854940431,7.160905627766835
balanced,14.0,32,0.9996864688932352,0.9992236488504032,8.067611978683553,7.160905627766835
,16.0,16,0.9999104196837815,0.9992236488504032,9.320374947178744,7.160905627766835
,18.0,8,0.9999253497364846,0.9992236488504032,9.502696503973441,7.160905627766835
balanced,14.0,64,0.9997760492094537,0.9992236488504032,8.404084215304836,7.160905627766835
,10.0,128,0.9994625181026889,0.9991639295312034,7.528615477950895,7.086797655613071
,10.0,64,0.9994177279445796,0.9991639295312034,7.448572770277247,7.086797655613071
,10.0,32,0.9993878678391734,0.9991639295312034,7.398562349702582,7.086797655613071
balanced,16.0,8,0.9998357694202661,0.9991639295312034,8.714239143608765,7.086797655613071
,10.0,16,0.9994027978918766,0.9991042102120036,7.423254962293048,7.017804784126085
,20.0,8,0.9999253497364846,0.9991042102120036,9.502696503973441,7.017804784126085
,10.0,8,0.9993580077337673,0.9990444908928038,7.350934300713322,6.953266262988483
balanced,14.0,8,0.9992534973648457,0.9989250522544043,7.200111410978801,6.83548322733215
balanced,12.0,128,0.9990892667851118,0.9989250522544043,7.00126055223367,6.83548322733215
balanced,12.0,64,0.9989996864688933,0.9988056136160047,6.9074417970159985,6.730122711674273
balanced,12.0,16,0.9988354558891593,0.9988056136160047,6.755425589717397,6.730122711674273
balanced,12.0,32,0.9989101061526747,0.9986861749776053,6.82167497525856,6.63481253186999
balanced,12.0,8,0.9987458755729408,0.9981487011048074,6.6813176175636615,6.291867780743132
balanced,10.0,64,0.9978052822526463,0.9977903851896088,6.121701829628188,6.114937072584077
balanced,10.0,16,0.9977754221472401,0.9977903851896088,6.108188110461464,6.114937072584077
balanced,10.0,32,0.9977754221472401,0.997730665870409,6.108188110461464,6.088268825501903
balanced,10.0,128,0.9979545827796772,0.9976709465512094,6.192153490578809,6.062293339098677
balanced,10.0,8,0.9977604920945371,0.9975515079128098,6.101499122310691,6.01228291852399
