class_weight,max_depth,n_estimators,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
,22.0,100,1.0,0.9995904502637982,-inf,7.8004522061201325
,22.0,50,0.9999939771009377,0.9995663591028452,12.019941842757465,7.743293792280214
,,50,1.0,0.9995663591028452,-inf,7.743293792280214
,20.0,50,0.9999939771009377,0.9995422679418922,12.019941842757465,7.689226571009965
,22.0,75,0.9999939771009377,0.9995181767809391,12.019941842757465,7.637933276622439
,,75,1.0,0.9995181767809391,-inf,7.637933276622439
,,100,1.0,0.9995181767809391,-inf,7.637933276622439
,20.0,75,0.9999819313028133,0.999494085619986,10.921329554095498,7.58914311245281
,20.0,100,0.9999879542018756,0.999469994459033,11.326794662206735,7.542623096817946
,18.0,100,0.9999759084037511,0.9993977209761739,10.633647481642182,7.414789725308137
,18.0,50,0.9999698855046888,0.9993736298152208,10.410503930327051,7.375569012154878
,18.0,75,0.9999698855046888,0.9993736298152208,10.410503930327051,7.375569012154878
