C,class_weight,degree,gamma,kernel,accuracy_val,std_accuracy_val,log_accuracy_val
0.9,,4,1.5,poly,0.9989932211363719,7.580153168435132e-05,-6.900999288538799
0.7,,4,1.5,poly,0.9989836326042605,5.792944257857112e-05,-6.891520385211141
0.8,,4,1.5,poly,0.9989788385105838,5.792782578119788e-05,-6.886814584416309
0.7,,4,2,poly,0.9989596621358775,0.00010676773014348523,-6.868209749238921
0.7,,3,2.5,poly,0.9989596616761997,0.00015281453432115585,-6.868209307384629
1.0,,4,2,poly,0.9989548680422009,9.17122680937951e-05,-6.863612126131598
0.5,,4,2,poly,0.9989548679272815,0.00013525801568747183,-6.8636120161747645
0.9,,3,2.5,poly,0.9989548673526845,0.00013778793313401364,-6.863611466390777
0.8,,4,2,poly,0.9989500738336048,0.00010437198908035993,-6.8590354350039595
0.5,,4,1.5,poly,0.9989500732590078,6.677701864959436e-05,-6.8590348877303535
1.0,,4,1.5,poly,0.9989452796250088,0.00010055890895121605,-6.854479594587071
0.8,,3,2.5,poly,0.998945279165331,0.00013303388993074922,-6.854479158758153
1.0,,3,2.5,poly,0.9989452790504117,0.00012864303700515218,-6.854479049801084
0.5,,3,2.5,poly,0.998945278820573,0.00014698995765989245,-6.854478831886878
0.9,,4,2,poly,0.9989404854164128,0.00010437249583370863,-6.84994441575677
1.0,,3,2,poly,0.9989404846119768,0.00016426944593899584,-6.849943656507516
0.9,,3,1.5,poly,0.9989356906332197,7.365228223786663e-05,-6.845429172072551
0.9,,3,2,poly,0.9989356905183003,0.00015944071541852212,-6.845429064096989
0.8,,3,2,poly,0.9989308964246237,0.0001246509443513513,-6.840934761664319
0.5,,3,1.5,poly,0.9989308960798654,9.296860646282506e-05,-6.840934439190159
0.8,,3,1.5,poly,0.9989213080074316,6.251262307130104e-05,-6.832006089834341
0.7,,3,2,poly,0.9989069252667242,0.00011802288498314113,-6.818760697673377
0.5,,4,2.5,poly,0.9989021320924032,9.270770254588165e-05,-6.8143852458669025
1.0,,3,1.5,poly,0.9989021311730475,7.641145332005405e-05,-6.8143844084662355
0.5,,3,2,poly,0.9988973368495323,0.00010394041867584976,-6.8100269793079455
0.7,,3,1.5,poly,0.9988925426409363,5.950273202544618e-05,-6.805688558760288
0.7,,4,2.5,poly,0.99883501294222,7.207201045568948e-05,-6.75504530122789
0.8,,4,2.5,poly,0.9988110421290788,8.24802996789755e-05,-6.7346780942635425
0.9,,4,2.5,poly,0.9988062481503215,8.494809394328803e-05,-6.730654116701621
1.0,,2,2,poly,0.9988062472309661,0.000110792053014496,-6.730653346562487
0.9,,2,2.5,poly,0.998801453482048,0.0001184093581145344,-6.726645691366182
0.8,,2,2.5,poly,0.9988014533671284,0.00011841045152092037,-6.7266455954837845
0.8,,2,2,poly,0.9988014530223701,8.441809591875162e-05,-6.726645307836835
0.9,,2,2,poly,0.9988014530223701,0.00011938002386415167,-6.726645307836835
0.7,,2,2.5,poly,0.9988014530223701,0.00011938002386415167,-6.726645307836835
0.5,,2,2.5,poly,0.9987966588137741,8.359759498615004e-05,-6.722653269377256
0.8,,2,1.5,poly,0.9987966585839352,9.021195152381487e-05,-6.722653078376643
0.5,,2,2,poly,0.9987966585839352,9.755645730274592e-05,-6.722653078376643
0.9,,2,1.5,poly,0.9987966585839352,9.755645730274592e-05,-6.722653078376643
0.5,,2,1.5,poly,0.9987918646051781,6.881956653943988e-05,-6.718677103944004
1.0,,4,2.5,poly,0.9987870713159375,8.107310316424215e-05,-6.714717443772072
1.0,,2,1.5,poly,0.9987870702816627,9.541193182709025e-05,-6.714716591063788
0.7,,2,1.5,poly,0.9987870701667433,9.660994584394713e-05,-6.714716496318479
0.7,,2,2,poly,0.9987822761879862,8.496205626024068e-05,-6.710771890732601
1.0,,2,2.5,poly,0.9987726883453911,0.00011284373389377135,-6.702929148268952
0.5,,2,2,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,3,2.5,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,2,2.5,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,2,auto,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,3,1.5,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,3,2,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,2,1.5,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,3,auto,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,4,1.5,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,4,2,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,4,2.5,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.5,,4,auto,linear,0.9982645049922798,0.00012556540568885508,-6.356462599232293
0.9,,2,2.5,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,3,2.5,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,3,2,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,2,auto,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,2,1.5,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,3,auto,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,2,2,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,3,1.5,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,4,1.5,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,4,2,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,4,2.5,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.9,,4,auto,linear,0.9982501219068138,0.00015311852282582695,-6.348209154509635
0.7,,4,auto,linear,0.9982453282728152,0.00013927713579111025,-6.3454734895975005
