C,class_weight,degree,gamma,kernel,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
0.5,,3,2,poly,0.9994786298151832,0.9990172107962989,-7.5590502410366,-6.925115902622709
0.8,,3,2,poly,0.9994966080974184,0.998993240327916,-7.594141560848052,-6.901018351043729
0.1,,4,1,poly,0.9994486660114582,0.998993240327916,-7.503169782642335,-6.901018351043729
1.0,,3,1,poly,0.9994187022077331,0.998969269859533,-7.450247381187974,-6.877487853633504
0.1,,3,3,poly,0.9994426732507131,0.998969269859533,-7.492358866537996,-6.877487853633504
1.0,,3,2,poly,0.9995085936189083,0.9989452993911501,-7.618239112426941,-6.854498335408776
0.8,,3,1,poly,0.9993587746002829,0.9989213289227672,-7.352129525229419,-6.832025479556792
0.5,,3,3,poly,0.9995205791403984,0.9989213289227672,-7.6429317250173625,-6.832025479556792
0.1,,3,2,poly,0.9993587746002829,0.9989213289227672,-7.352129525229419,-6.832025479556792
0.5,,3,1,poly,0.9993467890787928,0.9989213289227672,-7.333610477462141,-6.832025479556792
0.1,,3,1,poly,0.9992209411031474,0.9988973584543842,-7.157423909235716,-6.810046572837988
0.5,,4,1,poly,0.9995685212263585,0.9988733879860012,-7.7482922406751635,-6.788540367616997
1.0,,3,3,poly,0.9995864995085936,0.9988733879860012,-7.790851855093915,-6.788540367616997
1.0,,4,1,poly,0.9996164633123187,0.9988733879860012,-7.8660752763315145,-6.788540367616997
0.8,,3,3,poly,0.9995805067478486,0.9988733879860012,-7.776463117641919,-6.788540367616997
0.8,,4,1,poly,0.9996224560730638,0.9988494175176182,-7.881823633299833,-6.767486958419138
0.1,,4,2,poly,0.999700361962749,0.9988494175176182,-8.112935354263238,-6.767486958419138
0.1,,5,1,poly,0.999688376441259,0.9988254470492354,-8.07371464110987,-6.746867671216471
1.0,,5,1,poly,0.9998861375458447,0.9988254470492354,-9.080519380525157,-6.746867671216471
0.5,,5,1,poly,0.9998561737421195,0.9988014765808524,-8.846904529343531,-6.726664963898925
1.0,,4,2,poly,0.9998801447850996,0.9988014765808524,-9.029226086137022,-6.726664963898925
0.1,,5,2,poly,0.9999280868710597,0.9988014765808524,-9.540051709902704,-6.726664963898925
0.8,,4,2,poly,0.9998741520243546,0.9987775061124694,-8.980435921967944,-6.70686233660272
0.8,,5,1,poly,0.9998681592636096,0.9987775061124694,-8.93391590633337,-6.70686233660272
0.5,,4,3,poly,0.9999161013495698,0.9987775061124694,-9.385901030076548,-6.70686233660272
1.0,,4,3,poly,0.9999400723925498,0.9987295651757035,-9.722373266696968,-6.668396055774963
0.8,,4,3,poly,0.9999280868710597,0.9987055947073206,-9.540051709902704,-6.649703922762786
0.5,,5,2,poly,0.9999640434355299,0.9987055947073206,-10.233198890464193,-6.649703922762786
0.5,,4,2,poly,0.9998381954598845,0.9986816242389376,-8.729121493687233,-6.631354784094566
0.1,,4,3,poly,0.9998381954598845,0.9986816242389376,-8.729121493687233,-6.631354784094566
0.1,,5,3,poly,0.9999760289570199,0.9986576537705547,-10.63866399856927,-6.613336278591948
0.5,,5,3,poly,0.999982021717765,0.9986576537705547,-10.926346071024138,-6.613336278591948
0.8,,5,2,poly,0.9999760289570199,0.9986336833021717,-10.63866399856927,-6.595636701492524
0.8,,5,3,poly,0.999982021717765,0.9986097128337887,-10.926346071024138,-6.578244958780632
1.0,,5,2,poly,0.999982021717765,0.9986097128337887,-10.926346071024138,-6.578244958780632
1.0,,5,3,linear,0.9983939401203347,0.9985378014286399,-6.433971379180447,-6.5278141051537535
1.0,,3,3,linear,0.9983939401203347,0.9985378014286399,-6.433971379180447,-6.5278141051537535
1.0,,5,auto,linear,0.9983939401203347,0.9985378014286399,-6.433971379180447,-6.5278141051537535
1.0,,3,2,linear,0.9983939401203347,0.9985378014286399,-6.433971379180447,-6.5278141051537535
1.0,,3,auto,linear,0.9983939401203347,0.9985378014286399,-6.433971379180447,-6.5278141051537535
