class_weight,criterion,max_depth,accuracy_val,std_accuracy_val,log_accuracy_val
balanced,gini,28.0,0.9988542427621209,0.00021565309950219127,6.77168951744105
balanced,gini,26.0,0.9988542427621209,0.00021565309950219127,6.77168951744105
balanced,gini,25.0,0.9988542427621209,0.00021565309950219127,6.77168951744105
balanced,gini,24.0,0.9988542427621209,0.00021565309950219127,6.77168951744105
balanced,gini,23.0,0.9988542427621209,0.00021565309950219127,6.77168951744105
balanced,gini,45.0,0.9988542427621209,0.00021565309950219127,6.77168951744105
balanced,gini,27.0,0.9988542427621209,0.00021565309950219127,6.77168951744105
balanced,gini,15.0,0.998850397939175,0.0002152414164677956,6.768339430555764
balanced,gini,18.0,0.998850397939175,0.0002275927346218499,6.768339430555764
,gini,14.0,0.9988503979391747,4.105147545862502e-05,6.768339430555571
balanced,gini,17.0,0.998846553116229,0.00019717607604996233,6.765000529290244
