class_weight,max_depth,n_estimators,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
,19,100,0.9999552098418908,0.9995222454464019,10.013522127739929,7.646413443548428
balanced,25,110,0.999985069947297,0.9995222454464019,11.112134416410516,7.646413443548428
,19,110,0.9999552098418908,0.9995222454464019,10.013522127739929,7.646413443548428
,19,105,0.9999552098418908,0.9995222454464019,10.013522127739929,7.646413443548428
balanced,23,110,0.999985069947297,0.9995222454464019,11.112134416410516,7.646413443548428
,19,75,0.9999552098418908,0.9995222454464019,10.013522127739929,7.646413443548428
balanced,24,110,0.999985069947297,0.9995222454464019,11.112134416410516,7.646413443548428
balanced,17,70,0.9999701398945938,0.9995222454464019,10.418987235846853,7.646413443548428
,19,120,0.9999552098418908,0.9995222454464019,10.013522127739929,7.646413443548428
,19,115,0.9999552098418908,0.9995222454464019,10.013522127739929,7.646413443548428
,24,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,70,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,70,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,21,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,21,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24,70,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,24,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,25,70,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,19,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,17,115,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
balanced,17,120,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,20,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20,70,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,19,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,19,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,19,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,19,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,18,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,18,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,18,120,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
balanced,19,70,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,19,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,17,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,21,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,21,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,26,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,17,80,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,20,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,20,95,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,19,70,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,24,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,25,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,25,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,25,70,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,18,75,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,24,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,24,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,24,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,19,90,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
balanced,24,95,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,24,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,24,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,24,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,23,70,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,19,80,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
balanced,25,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,25,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,25,95,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,25,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,25,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,25,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,25,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,70,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,95,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,26,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,19,85,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
balanced,19,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,19,95,0.9999552098418908,0.9994625261272021,10.013522127739929,7.528630407891993
balanced,24,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,95,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,22,70,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
,22,75,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
,22,80,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
,22,85,0.9999701398945938,0.9994625261272021,10.418987235846853,7.528630407891993
,22,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,22,100,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,22,105,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,22,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,22,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
,22,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,110,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,115,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,22,120,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,23,75,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,23,80,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,23,85,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
balanced,23,90,0.999985069947297,0.9994625261272021,11.112134416410516,7.528630407891993
